,name,close_approach_date,miss_distance_km,relative_velocity_kmh,is_potentially_hazardous,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,is_sentry_object
253,(2010 UM7),2024-10-15,25062308.898329347,65521.4390917445,False,27.6,8.0270316728,17.948988478,False
254,(2011 EB7),2024-10-15,59320695.60789362,10786.0035263542,False,21.04,164.6474377554,368.1628631423,False
255,(2014 QK362),2024-10-15,65907122.96513703,36461.0580939018,False,21.63,125.4743563679,280.5691902716,False
256,(2016 US4),2024-10-15,50116639.00922203,73363.0131580111,False,24.41,34.8782733159,77.9901900722,False
257,(2019 NU),2024-10-15,68882966.89432338,56621.6684206456,False,22.89,70.2352247696,157.0507369998,False
258,(2019 PM2),2024-10-15,51441365.53257974,47455.8584207749,False,21.79,116.5614594686,260.6393469284,False
259,(2020 HJ10),2024-10-15,67067740.77470261,60962.6591909068,False,21.17,155.079708716,346.7687706198,False
260,(2020 TL5),2024-10-15,20070701.992240228,39766.4959310035,False,25.9,17.561231848,39.2681081809,False
261,(2022 BB3),2024-10-15,42841536.346495144,22950.4920056574,False,22.91,69.5913043585,155.6108871884,False
262,(2022 TB41),2024-10-15,3814613.485362281,21727.8119054568,False,29.77,2.9549829311,6.6075427063,False
263,(2024 FN3),2024-10-15,46104078.02619,37899.0612963274,False,25.35,22.6232490554,50.5871227598,False
264,(2024 GK6),2024-10-15,45474288.52636036,26778.3211024644,False,26.79,11.6561459469,26.0639346928,False
265,(2024 SQ2),2024-10-15,19423920.43330643,20273.330375073,False,24.73,30.0992016548,67.3038609686,False
266,(2024 TQ1),2024-10-15,8729847.297904536,19394.6487450413,False,26.26,14.8783570477,33.2690177523,False
267,(2024 TO4),2024-10-15,1743650.899040968,21848.3983093155,False,26.98,10.6795997524,23.8803110188,False
268,(2024 TO9),2024-10-15,3314583.263117909,29964.0563633577,False,26.66,12.3752783658,27.6719636665,False
269,(2024 TX11),2024-10-15,2807076.214129872,21656.8767117357,False,26.664,12.3525032438,27.6210369453,False
270,(2024 TM20),2024-10-15,120590.483972112,65501.7812546494,False,27.064,10.2743646806,22.9741778514,False
271,(2024 TC22),2024-10-15,8349376.800388403,96698.500019842,False,24.641,31.3584780571,70.1196886066,True
272,(2024 UA),2024-10-15,1566796.955357596,18664.3635732786,False,26.753,11.8564582566,26.5118466342,False
273,(2024 TK22),2024-10-15,142336.060274886,38466.8892885625,False,29.881,2.8077276354,6.278269855,False
274,(2024 UM),2024-10-15,4143518.030923238,31316.1443671398,False,25.069,25.748680395,57.5757996942,False
275,(2024 UP),2024-10-15,11718091.903167943,84823.5409238437,False,23.002,66.7044759552,149.1557426394,False
276,(2024 UL1),2024-10-15,1539197.644321296,38884.4462587784,False,26.938,10.8881720959,24.3466929572,True
277,(2024 UL2),2024-10-15,4834711.218156695,20036.3549453276,False,26.417,13.8406018834,30.9485266608,False
278,(2024 US4),2024-10-15,6335914.339530492,29559.609791142,False,23.565,51.4700958017,115.090633021,False
279,(2014 KV76),2024-10-21,68225584.72560287,67525.4434898977,False,21.06,163.1379409728,364.7875257245,False
280,(2018 VM6),2024-10-21,61666598.92844185,72474.7952827256,False,23.02,66.1538275199,147.9244553064,False
281,(2019 BK),2024-10-21,65650619.64479507,81026.1610894206,True,21.04,164.6474377554,368.1628631423,False
282,(2019 UY7),2024-10-21,13739066.376188543,47231.5109788681,False,27.4,8.801465209,19.6806745089,False
283,(2020 SM6),2024-10-21,44121350.7768389,44017.2873518015,False,22.89,70.2352247696,157.0507369998,False
284,(2021 SF4),2024-10-21,12117577.456824463,27418.7699144994,False,24.51,33.3084924299,74.4800533014,False
285,(2022 WT7),2024-10-21,35092850.70440353,36439.5828217946,False,23.28,58.6887658036,131.2320698525,False
286,(2023 BK7),2024-10-21,72116688.4695638,85229.2110152884,False,23.27,58.9596608383,131.8378095647,False
287,(2023 SO11),2024-10-21,22318282.27728861,24471.9985190807,False,26.73,11.9827080067,26.7941496575,True
288,(2023 XO15),2024-10-21,22561875.391208287,12618.836748153,False,25.82,18.2202770591,40.7417780731,False
289,(2024 HH1),2024-10-21,39034384.57849166,50887.6817339495,False,22.24,94.7447112647,211.8556148964,False
290,(2024 RR5),2024-10-21,44483818.35252371,64445.5074642109,False,21.31,145.3968429372,325.1172245215,False
291,(2024 SG5),2024-10-21,24185451.021341424,11218.5892201672,False,24.43,34.5585073841,77.2751717118,False
292,(2024 SX5),2024-10-21,67512160.20282295,8961.8138386209,False,22.32,91.3177025518,204.1925904549,False
293,(2024 TN1),2024-10-21,26320213.134874184,88250.174948524,True,19.26,373.7274319137,835.6799428155,False
294,(2024 TP3),2024-10-21,13217941.25357696,37389.8834771501,False,24.89,27.9611466062,62.5230245403,False
295,(2024 UG),2024-10-21,1047210.790914066,33244.6975587289,False,26.897,11.095706914,24.8107549182,False
296,(2024 UD1),2024-10-21,418305.160179751,28392.0459352238,False,29.342,3.5987773347,8.0471107563,True
297,(2024 UG1),2024-10-21,29194428.932899203,48351.1340411924,False,23.858,44.9733228545,100.5634070768,False
298,(2024 UG2),2024-10-21,8812345.586479828,45241.4586094506,False,26.096,16.045563612,35.8789709737,False
299,(2024 US2),2024-10-21,4311988.031258626,36419.2825780886,False,25.217,24.0522094234,53.7823752798,False
300,(2024 UO3),2024-10-21,8165383.298359281,40864.5878392602,False,26.328,14.419658549,32.2433367278,False
301,(2024 UK4),2024-10-21,438005.718639838,46400.6731235976,False,28.344,5.6984268362,12.7420697705,True
302,534676 (2014 VK2),2024-10-09,33576577.228244014,64945.5653574799,False,18.65,494.942760925,1106.7256583997,False
303,(2018 QE),2024-10-09,668092.029831678,15852.7439759616,False,27.7,7.6657557353,17.1411509231,True
304,(2019 OV3),2024-10-09,54787252.74838664,36178.0919025401,False,24.26,37.3727431914,83.5679942816,False
305,(2021 AG6),2024-10-09,59292207.26663549,35433.5045918994,False,26.88,11.1829137825,25.0057554041,False
306,(2021 GP3),2024-10-09,58597032.71160943,50605.5085163341,False,24.11,40.0456158192,89.5447191727,False
307,(2022 WB1),2024-10-09,58162688.340998694,46661.7791260098,False,23.37,56.3060389749,125.9041306916,False
308,(2023 HC3),2024-10-09,31443740.903051555,21655.3109477025,False,23.94,43.3066885476,96.8366994728,False
309,(2023 TV9),2024-10-09,16378898.035894917,26935.8294101609,False,24.72,30.2381332572,67.6145214758,False
310,(2023 UV1),2024-10-09,47357424.82346443,65506.5795107506,False,26.61,12.6635356293,28.3165265026,False
311,(2024 CF7),2024-10-09,61463039.85011074,28256.9160417251,False,29.46,3.4084346887,7.6214916608,False
312,(2024 SG2),2024-10-09,39000317.43346548,14589.237963561,False,22.57,81.3869880675,181.9868378029,False
313,(2024 TA1),2024-10-09,16116366.893778117,37428.837697998,False,24.24,37.7185489265,84.3412394123,False
314,(2024 TJ2),2024-10-09,1920160.393628665,40350.3784921818,False,27.02,10.4846750892,23.4444462214,False
315,(2024 TK2),2024-10-09,1087149.203544132,52639.6944493904,False,25.25,23.6894499356,52.9712204056,False
316,(2024 TD3),2024-10-09,3730773.573169257,33605.3399120481,False,25.14,24.9203981441,55.7237042765,False
317,(2024 TK3),2024-10-09,3787359.775325255,42193.7535027204,False,26.47,13.5068779833,30.2022973344,False
318,(2024 TK5),2024-10-09,226918.636133738,32778.6748178854,False,27.7,7.6657557353,17.1411509231,True
319,(2024 TN5),2024-10-09,1940361.26720518,26058.6485927273,False,27.97,6.7694748114,15.1370058502,False
320,(2024 TZ7),2024-10-09,1802860.284887629,24107.1951721669,False,28.23,6.0055802772,13.4288857443,False
321,(2024 TZ11),2024-10-09,7111832.250518875,82250.3935141873,False,23.494,53.1808135262,118.9159141433,False
322,(2024 UR2),2024-10-09,14107410.216046097,19860.9311050192,False,25.401,22.0981021402,49.4128585592,False
323,(2002 SQ),2024-10-08,54974741.12593512,30695.9204119637,False,19.6,319.5618867213,714.5621017269,False
324,(2006 GB1),2024-10-08,7471947.878411116,26771.216658406,False,23.6,50.6471458835,113.2504610618,False
325,(2009 HC),2024-10-08,58413565.94368058,53816.7059520851,False,24.7,30.5179232594,68.2401509401,True
326,(2010 GA7),2024-10-08,62483442.41848485,88623.2623314582,False,21.27,148.0999720661,331.1616050056,False
327,(2014 MV18),2024-10-08,48720215.20838239,22054.0556485234,False,23.83,45.5569852336,101.8685158322,False
328,(2015 RR83),2024-10-08,65183398.73372613,64060.1898976818,False,21.47,135.0687798326,302.0229733436,False
329,(2016 JN),2024-10-08,64738507.74319997,15745.650436174,False,23.4,55.5334911581,124.1766612574,False
330,(2016 JG38),2024-10-08,5061704.533547137,43101.7619867208,False,23.99,42.320907965,94.6324270793,False
331,(2016 TL18),2024-10-08,70993506.01602723,49847.671321758,False,21.63,125.4743563679,280.5691902716,False
332,(2016 TC93),2024-10-08,57657654.89279111,16278.0043966305,False,22.81,72.8710414898,162.9446023625,False
333,(2017 SR10),2024-10-08,56639788.36734838,67980.5692155745,False,26.2,15.2951935344,34.201092472,False
334,(2017 UA),2024-10-08,24131323.908972487,44515.9313589748,False,28.5,5.3034072332,11.8587790858,False
335,(2018 TO3),2024-10-08,14761432.850440228,46248.4353295433,False,26.9,11.0803882126,24.7765012606,False
336,(2018 TR3),2024-10-08,14850270.468435064,21168.9288329384,False,27.8,7.3207398935,16.3696720474,False
337,(2019 QE6),2024-10-08,21281203.37611497,34214.2236288438,False,21.24,150.1602479051,335.768521834,False
338,(2019 UT1),2024-10-08,54194543.99779496,70144.3878352006,False,27.7,7.6657557353,17.1411509231,False
339,(2020 BT2),2024-10-08,69215823.6211325,46734.5456343194,False,23.67,49.0405098418,109.6579136575,False
340,(2021 FL2),2024-10-08,21276730.579319414,45793.2971881055,False,28.0,6.676594135,14.9293183439,False
341,(2021 LW),2024-10-08,62475100.16806324,21796.561420225,False,24.95,27.1991277348,60.8190985438,False
342,(2021 TO15),2024-10-08,42144889.37443361,31318.5931616314,False,25.22,24.0190030115,53.7081234856,False
343,(2022 EK3),2024-10-08,29471108.90692252,41138.0415625021,False,25.12,25.1509837491,56.239309364,False
344,612472 (2002 SQ),2024-10-08,54974773.603632696,30695.9496525105,False,19.89,279.6114660622,625.2302454035,False
345,(2022 UQ2),2024-10-08,28687167.44881477,35213.4246454114,False,23.51,52.7904029034,118.0429294515,False
346,(2022 YE),2024-10-08,28600191.00784018,50575.8573709679,False,24.78,29.4140601781,65.7718380526,True
347,(2024 JS17),2024-10-08,53011781.00609626,33917.6018136304,False,26.06,16.3137940973,36.4787525725,False
348,(2024 SV4),2024-10-08,12374744.408277525,22467.4347570082,False,25.54,20.7278843377,46.3489584089,False
349,(2024 SN8),2024-10-08,1240563.599443785,50496.1520903323,False,25.93,17.3202827141,38.7293295383,True
350,(2024 TY1),2024-10-08,9561322.626496928,33099.9709053403,False,23.84,45.3476698997,101.400472517,False
351,(2024 TW6),2024-10-08,24182742.88102039,58643.8725509294,False,23.76,47.0494961121,105.2058716137,False
352,(2024 TP8),2024-10-08,5126202.054500428,20604.1005905552,False,26.61,12.6635356293,28.3165265026,False
353,(2024 TV8),2024-10-08,553251.310073442,45848.0463563182,False,26.39,14.0137697166,31.3357417074,False
354,(2024 TR9),2024-10-08,5538015.504870251,25826.5689782005,False,26.63,12.5474356368,28.0569190272,False
355,(2024 TP11),2024-10-08,2398768.141049889,58096.9409257138,False,25.249,23.7003618428,52.9956201719,False
356,(2024 TN13),2024-10-08,2428725.638109934,55715.2143589177,False,26.238,15.0298614315,33.6077918532,False
357,(2024 TY13),2024-10-08,441589.619851641,68374.2725010734,False,28.596,5.0740527355,11.345926838,True
358,(2024 TB17),2024-10-08,7170316.819725599,28288.661440053,False,26.628,12.5589975757,28.0827723086,False
359,(2024 UK3),2024-10-08,13961645.208033154,66925.8914188939,False,23.612,50.3680313443,112.6263419787,False
360,(2024 UA4),2024-10-08,19812577.345143,37972.2073877698,False,23.534,52.2101542875,116.7454541026,False
361,(1999 VW25),2024-10-14,61588698.66503909,54593.1163106784,False,25.39,22.2103282246,49.6638037128,False
362,(2011 TX8),2024-10-14,36526098.39493835,58609.0401187306,True,22.0,105.8168859331,236.6137501138,False
363,(2015 KT120),2024-10-14,33900780.032429166,38415.6304576621,False,25.1,25.3837029364,56.7596852866,False
364,(2016 VM6),2024-10-14,65754173.33989989,51218.5598130967,False,19.75,298.2325051535,666.8681546232,False
365,(2018 VJ1),2024-10-14,38977421.40466305,38253.0499309501,False,24.16,39.1340663147,87.5064325156,False
366,(2018 VS9),2024-10-14,40754052.59028507,9217.8510903613,False,24.55,32.7005439282,73.1206391247,False
367,(2019 JR2),2024-10-14,71569364.0625421,98637.0519678113,False,27.1,10.1054341542,22.5964377109,True
368,(2021 NM),2024-10-14,28455658.82091412,37983.6153422521,False,26.23,15.0853356118,33.7318358913,False
369,(2021 RJ6),2024-10-14,54651593.82448154,18008.3533344101,False,26.66,12.3752783658,27.6719636665,False
370,(2021 TK11),2024-10-14,3051096.594526057,38094.3342485924,False,28.56,5.1588746626,11.5355944331,True
371,(2022 QC2),2024-10-14,68167929.40730913,14047.9895247996,False,25.6,20.1629919443,45.0858206172,False
372,(2022 SG19),2024-10-14,55526291.61294517,77692.6803362036,False,26.76,11.8182990893,26.4265201422,False
373,(2024 RU1),2024-10-14,65754228.63127264,51218.3771391031,False,20.16,246.9192656061,552.1282628496,False
374,(2024 QG3),2024-10-14,9527025.624343498,43413.283785739,False,23.16,62.0233152954,138.6883491905,False
375,(2024 TH3),2024-10-14,4607573.525861916,25323.1794229527,False,26.63,12.5474356368,28.0569190272,False
376,(2024 TT11),2024-10-14,23035052.317074478,45478.1880841403,False,23.548,51.8746257616,115.9951895103,False
377,(2024 TA12),2024-10-14,308793.909419626,21645.5448722169,False,29.439,3.4415570773,7.6955555733,False
378,(2024 TY14),2024-10-14,46874090.351823114,45779.2922103826,False,21.721,120.3247523812,269.0543257002,False
379,(2024 TS20),2024-10-14,17992067.86258766,86479.6521054827,True,21.773,117.4775759395,262.6878456327,False
380,(2024 UB),2024-10-14,534966.62065397,68701.4111185358,False,23.742,47.4411247205,106.0815798041,False
381,(2024 UH2),2024-10-14,5747395.406403485,19534.5490729231,False,26.884,11.1623330554,24.9597354993,False
382,(2024 UR4),2024-10-14,6774335.745771699,37921.0672144642,False,26.635,12.5185773356,27.9923899041,False
383,85770 (1998 UP1),2024-10-12,55670286.59392006,58934.9066944849,False,20.72,190.7897226199,426.6187891865,False
384,363027 (1998 ST27),2024-10-12,3561107.687461089,59867.7093795686,True,19.58,322.5187564536,721.1738634489,False
385,486739 (2014 EW24),2024-10-12,32079718.683331396,39746.5615038586,False,19.57,324.0074353942,724.5026507569,False
386,(2008 UU95),2024-10-12,5164222.637396881,56189.8438770463,False,23.64,49.7227312909,111.1834071935,False
387,(2018 ER1),2024-10-12,17786735.585743655,27164.3604856427,False,25.72,19.078972262,42.6618789186,False
388,(2018 RR5),2024-10-12,68582395.58694893,65607.5850604261,False,26.37,14.1434375313,31.6256877555,False
389,(2018 UC),2024-10-12,62971531.304912,81113.8652414366,False,25.9,17.561231848,39.2681081809,False
390,(2019 SO10),2024-10-12,55031987.533411,26922.2160737972,False,21.64,124.8978540673,279.2800919383,False
391,(2019 XP1),2024-10-12,24629631.077909984,32287.4625550609,False,25.05,25.974965333,58.0817881978,False
392,(2020 GE1),2024-10-12,7684555.967340867,15446.4078425826,False,27.1,10.1054341542,22.5964377109,False
393,(2021 TE1),2024-10-12,42429528.912567295,78317.6681973834,False,24.44,34.3997254657,76.9201245487,False
394,(2022 UX1),2024-10-12,7618128.708663511,35603.6664079,False,27.99,6.7074118933,14.9982289464,False
395,(2022 VV),2024-10-12,31334190.876523525,32797.3927745572,False,23.69,48.5909037451,108.6525638621,False
396,(2022 WD7),2024-10-12,58830834.34574187,10809.8538685811,False,22.43,86.8070457914,194.1064553155,False
397,(2023 TM22),2024-10-12,40211464.22743076,84282.3173240089,False,24.05,41.1675457307,92.0534307207,False
398,(2024 GJ5),2024-10-12,35870119.603836305,37686.9934303589,False,26.73,11.9827080067,26.7941496575,False
399,(2023 HO36),2024-10-12,13361379.102164397,21072.9147555937,False,30.56,2.0537849952,4.5924028604,True
400,(2024 RJ5),2024-10-12,21575561.85402873,20446.5697839735,False,24.15,39.3147009575,87.9103438561,False
401,(2024 SQ3),2024-10-12,16783988.15407269,16799.584613874,False,25.41,22.0067027115,49.2084832235,False
402,(2024 TB1),2024-10-12,17586208.54208192,43567.1032731242,False,23.41,55.2783379432,123.6061213242,False
403,(2024 TC2),2024-10-12,2461965.417156288,28180.9765849269,False,26.54,13.0784108584,29.2442157171,False
404,(2024 TM2),2024-10-12,1365508.982130106,20632.7408064686,False,28.23,6.0055802772,13.4288857443,False
405,(2024 TU2),2024-10-12,6199430.802246385,18236.74039573,False,26.88,11.1829137825,25.0057554041,False
406,(2024 TO5),2024-10-12,6702404.317703646,42038.1283446565,False,26.21,15.2249185036,34.043952726,False
407,(2024 TT5),2024-10-12,17412074.751428545,52154.6445662796,False,24.58,32.2518756454,72.1173863449,False
408,(2024 TB7),2024-10-12,495495.432091488,28871.3528782529,False,29.23,3.7892649838,8.4730540885,True
409,(2024 TK11),2024-10-12,611537.647142629,47334.3556480214,False,28.312,5.7830237596,12.9312342419,False
410,(2024 TW11),2024-10-12,1995929.216499236,67540.038420289,False,26.371,14.1369257371,31.6111269411,False
411,(2024 TU14),2024-10-12,41504484.45462813,24051.6951215483,False,23.445,54.3944984441,121.6297961231,False
412,(2024 TN20),2024-10-12,760814.270676591,34124.5321299923,False,27.047,10.3551161979,23.1547437334,False
413,(2024 TK21),2024-10-12,411804.48945741,33782.4955127591,False,25.308,23.0650806019,51.5750881323,False
414,(2024 TA22),2024-10-12,16558739.79311729,35211.3962225074,False,24.232,37.857765485,84.6525371007,False
415,(2024 UD),2024-10-12,1292181.237463047,65357.8480821442,False,24.597,32.0003682895,71.5549988004,False
416,(2024 UR1),2024-10-12,17655609.97097253,57095.6908594356,False,23.885,44.4175885284,99.3207473461,False
417,(2024 UC2),2024-10-12,1673094.305317789,16370.1532456048,False,28.018,6.6214785515,14.8060761526,True
